StationCode,NetType,SampleDate,Station,GenusSpecies,LifeHistoryStage,TaxaGrouping,NRows,Sum(Density (#/m3)
041101NH05,vertical,04/11/2001,NH05,PSEUDOCALANUS,"4, CIV",Copepod_Northern,1,137.6997473
041101NH05,vertical,04/11/2001,NH05,PSEUDOCALANUS,"5, CV",Copepod_Northern,1,62.59079422
041101NH05,vertical,04/11/2001,NH05,PSEUDOCALANUS,"Female, Adult",Copepod_Northern,1,29.2090373
041101NH05,vertical,04/11/2001,NH05,PSEUDOCALANUS,"Male, Adult",Copepod_Northern,1,20.86359807
042501NH05,vertical,04/25/2001,NH05,ACARTIA LONGIREMIS,Copepodite,Copepod_Northern,1,17.24493251
042501NH05,vertical,04/25/2001,NH05,ACARTIA LONGIREMIS,"Female, Adult",Copepod_Northern,1,11.49662168
042501NH05,vertical,04/25/2001,NH05,CALANUS MARSHALLAE,"1, CI",Copepod_Northern,1,11.49662168
042501NH05,vertical,04/25/2001,NH05,CALANUS MARSHALLAE,"2, CII",Copepod_Northern,1,11.49662168
042501NH05,vertical,04/25/2001,NH05,CALANUS MARSHALLAE,"3, CIII",Copepod_Northern,1,11.49662168
042501NH05,vertical,04/25/2001,NH05,CALANUS MARSHALLAE,"5, CV",Copepod_Northern,1,5.748310838
042501NH05,vertical,04/25/2001,NH05,CALANUS MARSHALLAE,"Female, Adult",Copepod_Northern,1,11.49662168
042501NH05,vertical,04/25/2001,NH05,CENTROPAGES,"2, CII",Copepod_other,1,17.24493251
042501NH05,vertical,04/25/2001,NH05,CENTROPAGES,"3, CIII",Copepod_other,1,5.748310838
042501NH05,vertical,04/25/2001,NH05,CENTROPAGES,"4, CIV",Copepod_other,1,17.24493251
042501NH05,vertical,04/25/2001,NH05,CENTROPAGES,"5, CV",Copepod_other,1,22.99324335
042501NH05,vertical,04/25/2001,NH05,CENTROPAGES,"Female, Adult",Copepod_other,1,34.48986503
042501NH05,vertical,04/25/2001,NH05,CENTROPAGES,"Male, Adult",Copepod_other,1,91.97297341
042501NH05,vertical,04/25/2001,NH05,CORYCAEUS ANGLICUS,Copepodite,Copepod_Southern,1,22.99324335
042501NH05,vertical,04/25/2001,NH05,CTENOCALANUS VANUS,"Female, Adult",Copepod_Southern,1,5.748310838
042501NH05,vertical,04/25/2001,NH05,EVADNE,Unknown,Cladoceran,1,5.748310838
042501NH05,vertical,04/25/2001,NH05,OIKOPLEURA,Unknown,Apendicularian,1,235.6807444
042501NH05,vertical,04/25/2001,NH05,PARACALANUS PARVUS,Copepodite,Copepod_Southern,1,5.748310838
042501NH05,vertical,04/25/2001,NH05,PODON,Unknown,Cladoceran,1,17.24493251
042501NH05,vertical,04/25/2001,NH05,PSEUDOCALANUS,"3, CIII",Copepod_Northern,1,34.48986503
042501NH05,vertical,04/25/2001,NH05,PSEUDOCALANUS,"4, CIV",Copepod_Northern,1,86.22466257
042501NH05,vertical,04/25/2001,NH05,PSEUDOCALANUS,"5, CV",Copepod_Northern,1,155.2043926
042501NH05,vertical,04/25/2001,NH05,PSEUDOCALANUS,"Female, Adult",Copepod_Northern,1,63.23141922
042501NH05,vertical,04/25/2001,NH05,PSEUDOCALANUS,"Male, Adult",Copepod_Northern,1,17.24493251
050901NH05,vertical,05/09/2001,NH05,ACARTIA LONGIREMIS,Copepodite,Copepod_Northern,1,18.22819621
050901NH05,vertical,05/09/2001,NH05,ACARTIA LONGIREMIS,"Female, Adult",Copepod_Northern,1,6.076065403
050901NH05,vertical,05/09/2001,NH05,CALANUS MARSHALLAE,"1, CI",Copepod_Northern,1,24.30426161
050901NH05,vertical,05/09/2001,NH05,CALANUS MARSHALLAE,"2, CII",Copepod_Northern,1,18.22819621
050901NH05,vertical,05/09/2001,NH05,CALANUS MARSHALLAE,"Female, Adult",Copepod_Northern,1,12.15213081
050901NH05,vertical,05/09/2001,NH05,CALANUS MARSHALLAE,"Male, Adult",Copepod_Northern,1,6.076065403
050901NH05,vertical,05/09/2001,NH05,CALANUS PACIFICUS,"1, CI",Copepod_Southern,1,24.30426161
050901NH05,vertical,05/09/2001,NH05,CENTROPAGES,"2, CII",Copepod_other,1,97.21704645
050901NH05,vertical,05/09/2001,NH05,CENTROPAGES,"3, CIII",Copepod_other,1,200.5101583
050901NH05,vertical,05/09/2001,NH05,CENTROPAGES,"4, CIV",Copepod_other,1,686.5953906
050901NH05,vertical,05/09/2001,NH05,CENTROPAGES,"5, CV",Copepod_other,1,394.9442512
050901NH05,vertical,05/09/2001,NH05,CENTROPAGES,"Female, Adult",Copepod_other,1,12.15213081
050901NH05,vertical,05/09/2001,NH05,CENTROPAGES,"Male, Adult",Copepod_other,1,42.53245782
050901NH05,vertical,05/09/2001,NH05,EVADNE,Unknown,Cladoceran,1,85.06491565
050901NH05,vertical,05/09/2001,NH05,OIKOPLEURA,Unknown,Apendicularian,1,24.30426161
050901NH05,vertical,05/09/2001,NH05,PARACALANUS PARVUS,Copepodite,Copepod_Southern,1,18.22819621
050901NH05,vertical,05/09/2001,NH05,PSEUDOCALANUS,"2, CII",Copepod_Northern,1,48.60852323
050901NH05,vertical,05/09/2001,NH05,PSEUDOCALANUS,"3, CIII",Copepod_Northern,1,340.2596626
050901NH05,vertical,05/09/2001,NH05,PSEUDOCALANUS,"4, CIV",Copepod_Northern,1,455.7049053
050901NH05,vertical,05/09/2001,NH05,PSEUDOCALANUS,"5, CV",Copepod_Northern,1,194.4340929
050901NH05,vertical,05/09/2001,NH05,PSEUDOCALANUS,"Female, Adult",Copepod_Northern,1,109.3691773
050901NH05,vertical,05/09/2001,NH05,PSEUDOCALANUS,"Male, Adult",Copepod_Northern,1,42.53245782
051801NH05,vertical,05/18/2001,NH05,ACARTIA LONGIREMIS,Copepodite,Copepod_Northern,1,39.51670755
051801NH05,vertical,05/18/2001,NH05,ACARTIA LONGIREMIS,"Female, Adult",Copepod_Northern,1,15.80668302
051801NH05,vertical,05/18/2001,NH05,ACARTIA LONGIREMIS,"Male, Adult",Copepod_Northern,1,23.71002453
051801NH05,vertical,05/18/2001,NH05,CALANUS MARSHALLAE,"1, CI",Copepod_Northern,1,23.71002539
051801NH05,vertical,05/18/2001,NH05,CALANUS MARSHALLAE,"2, CII",Copepod_Northern,1,11.85501269
051801NH05,vertical,05/18/2001,NH05,CALANUS MARSHALLAE,"3, CIII",Copepod_Northern,1,23.71002539
051801NH05,vertical,05/18/2001,NH05,CENTROPAGES,"3, CIII",Copepod_other,1,7.903341511
051801NH05,vertical,05/18/2001,NH05,CENTROPAGES,"Male, Adult",Copepod_other,1,7.903341511
051801NH05,vertical,05/18/2001,NH05,EVADNE,Unknown,Cladoceran,1,7.903341511
051801NH05,vertical,05/18/2001,NH05,OIKOPLEURA,Unknown,Apendicularian,1,521.6205585
051801NH05,vertical,05/18/2001,NH05,PSEUDOCALANUS,"2, CII",Copepod_Northern,1,106.6951142
051801NH05,vertical,05/18/2001,NH05,PSEUDOCALANUS,"3, CIII",Copepod_Northern,1,414.9254443
051801NH05,vertical,05/18/2001,NH05,PSEUDOCALANUS,"4, CIV",Copepod_Northern,1,189.6802031
051801NH05,vertical,05/18/2001,NH05,PSEUDOCALANUS,"5, CV",Copepod_Northern,1,118.5501269
051801NH05,vertical,05/18/2001,NH05,PSEUDOCALANUS,"Female, Adult",Copepod_Northern,1,150.1634887
051801NH05,vertical,05/18/2001,NH05,PSEUDOCALANUS,"Male, Adult",Copepod_Northern,1,31.61336604
060401NH05,vertical,06/04/2001,NH05,ACARTIA LONGIREMIS,Copepodite,Copepod_Northern,1,142.0864525
060401NH05,vertical,06/04/2001,NH05,ACARTIA LONGIREMIS,"Female, Adult",Copepod_Northern,1,23.68107542
060401NH05,vertical,06/04/2001,NH05,ACARTIA LONGIREMIS,"Male, Adult",Copepod_Northern,1,102.6179935
060401NH05,vertical,06/04/2001,NH05,CALANUS MARSHALLAE,"1, CI",Copepod_Northern,1,23.68107542
060401NH05,vertical,06/04/2001,NH05,CALANUS MARSHALLAE,"2, CII",Copepod_Northern,1,15.78738361
060401NH05,vertical,06/04/2001,NH05,CENTROPAGES,"2, CII",Copepod_other,1,39.46845903
060401NH05,vertical,06/04/2001,NH05,CENTROPAGES,"3, CIII",Copepod_other,1,142.0864525
060401NH05,vertical,06/04/2001,NH05,CENTROPAGES,"4, CIV",Copepod_other,1,181.5549115
060401NH05,vertical,06/04/2001,NH05,CENTROPAGES,"5, CV",Copepod_other,1,31.57476722
060401NH05,vertical,06/04/2001,NH05,EVADNE,Unknown,Cladoceran,1,173.6612197
060401NH05,vertical,06/04/2001,NH05,PARACALANUS PARVUS,"5, CV",Copepod_Southern,1,7.893691806
060401NH05,vertical,06/04/2001,NH05,PODON,Unknown,Cladoceran,1,71.04322626
060401NH05,vertical,06/04/2001,NH05,PSEUDOCALANUS,"2, CII",Copepod_Northern,1,71.04322626
060401NH05,vertical,06/04/2001,NH05,PSEUDOCALANUS,"3, CIII",Copepod_Northern,1,284.172905
060401NH05,vertical,06/04/2001,NH05,PSEUDOCALANUS,"4, CIV",Copepod_Northern,1,315.7476722
060401NH05,vertical,06/04/2001,NH05,PSEUDOCALANUS,"5, CV",Copepod_Northern,1,323.6413641
060401NH05,vertical,06/04/2001,NH05,PSEUDOCALANUS,"Female, Adult",Copepod_Northern,1,315.7476722
060401NH05,vertical,06/04/2001,NH05,PSEUDOCALANUS,"Male, Adult",Copepod_Northern,1,118.4053771
061301NH05,vertical,06/13/2001,NH05,ACARTIA LONGIREMIS,Copepodite,Copepod_Northern,1,83.12057472
061301NH05,vertical,06/13/2001,NH05,ACARTIA LONGIREMIS,"Female, Adult",Copepod_Northern,1,124.6808621
061301NH05,vertical,06/13/2001,NH05,ACARTIA LONGIREMIS,"Male, Adult",Copepod_Northern,1,235.508295
061301NH05,vertical,06/13/2001,NH05,CALANUS MARSHALLAE,"1, CI",Copepod_Northern,1,6.92671456
061301NH05,vertical,06/13/2001,NH05,CALANUS MARSHALLAE,"2, CII",Copepod_Northern,1,13.85342912
061301NH05,vertical,06/13/2001,NH05,CALANUS MARSHALLAE,"4, CIV",Copepod_Northern,1,6.92671456
061301NH05,vertical,06/13/2001,NH05,CENTROPAGES,"2, CII",Copepod_other,1,13.85342912
061301NH05,vertical,06/13/2001,NH05,CENTROPAGES,"3, CIII",Copepod_other,1,69.2671456
061301NH05,vertical,06/13/2001,NH05,CENTROPAGES,"4, CIV",Copepod_other,1,180.0945786
061301NH05,vertical,06/13/2001,NH05,CENTROPAGES,"5, CV",Copepod_other,1,124.6808621
061301NH05,vertical,06/13/2001,NH05,CENTROPAGES,"Female, Adult",Copepod_other,1,48.48700192
061301NH05,vertical,06/13/2001,NH05,CENTROPAGES,"Male, Adult",Copepod_other,1,76.19386016
061301NH05,vertical,06/13/2001,NH05,EVADNE,Unknown,Cladoceran,1,311.7021552
061301NH05,vertical,06/13/2001,NH05,OIKOPLEURA,Unknown,Apendicularian,1,277.0685824
061301NH05,vertical,06/13/2001,NH05,PODON,Unknown,Cladoceran,1,69.2671456
061301NH05,vertical,06/13/2001,NH05,PSEUDOCALANUS,"2, CII",Copepod_Northern,1,41.56028736
061301NH05,vertical,06/13/2001,NH05,PSEUDOCALANUS,"3, CIII",Copepod_Northern,1,96.97400384
061301NH05,vertical,06/13/2001,NH05,PSEUDOCALANUS,"4, CIV",Copepod_Northern,1,207.8014368
061301NH05,vertical,06/13/2001,NH05,PSEUDOCALANUS,"5, CV",Copepod_Northern,1,387.8960154
061301NH05,vertical,06/13/2001,NH05,PSEUDOCALANUS,"Female, Adult",Copepod_Northern,1,464.0898755
061301NH05,vertical,06/13/2001,NH05,PSEUDOCALANUS,"Male, Adult",Copepod_Northern,1,117.7541475
061601NH05,vertical,06/16/2001,NH05,ACARTIA LONGIREMIS,"2, CII",Copepod_Northern,1,9.863992253
061601NH05,vertical,06/16/2001,NH05,ACARTIA LONGIREMIS,"3, CIII",Copepod_Northern,1,217.0078296
061601NH05,vertical,06/16/2001,NH05,ACARTIA LONGIREMIS,"4, CIV",Copepod_Northern,1,434.0156591
061601NH05,vertical,06/16/2001,NH05,ACARTIA LONGIREMIS,"5, CV",Copepod_Northern,1,276.1917831
061601NH05,vertical,06/16/2001,NH05,ACARTIA LONGIREMIS,"Female, Adult",Copepod_Northern,1,49.31996127
061601NH05,vertical,06/16/2001,NH05,ACARTIA LONGIREMIS,"Male, Adult",Copepod_Northern,1,49.31996127
061601NH05,vertical,06/16/2001,NH05,CALANUS MARSHALLAE,"1, CI",Copepod_Northern,1,4.931996127
061601NH05,vertical,06/16/2001,NH05,CALANUS MARSHALLAE,"3, CIII",Copepod_Northern,1,9.863992253
061601NH05,vertical,06/16/2001,NH05,CALANUS MARSHALLAE,"4, CIV",Copepod_Northern,1,4.931996127
061601NH05,vertical,06/16/2001,NH05,EVADNE,Unknown,Cladoceran,1,29.59197676
061601NH05,vertical,06/16/2001,NH05,OIKOPLEURA,Unknown,Apendicularian,1,88.77593028
061601NH05,vertical,06/16/2001,NH05,ONCAEA,Copepodite,Copepod_other,1,4.931996127
061601NH05,vertical,06/16/2001,NH05,PODON,Unknown,Cladoceran,1,4.931996127
061601NH05,vertical,06/16/2001,NH05,PSEUDOCALANUS,"2, CII",Copepod_Northern,1,69.04794577
061601NH05,vertical,06/16/2001,NH05,PSEUDOCALANUS,"3, CIII",Copepod_Northern,1,325.5117443
061601NH05,vertical,06/16/2001,NH05,PSEUDOCALANUS,"4, CIV",Copepod_Northern,1,207.1438373
061601NH05,vertical,06/16/2001,NH05,PSEUDOCALANUS,"5, CV",Copepod_Northern,1,167.6878683
061601NH05,vertical,06/16/2001,NH05,PSEUDOCALANUS,"Female, Adult",Copepod_Northern,1,404.4236824
061601NH05,vertical,06/16/2001,NH05,PSEUDOCALANUS,"Male, Adult",Copepod_Northern,1,197.2798451
062601NH05,vertical,06/26/2001,NH05,ACARTIA LONGIREMIS,Copepodite,Copepod_Northern,1,38.90750306
062601NH05,vertical,06/26/2001,NH05,ACARTIA LONGIREMIS,"Female, Adult",Copepod_Northern,1,71.33042228
062601NH05,vertical,06/26/2001,NH05,ACARTIA LONGIREMIS,"Male, Adult",Copepod_Northern,1,103.7533415
062601NH05,vertical,06/26/2001,NH05,CALANUS MARSHALLAE,"3, CIII",Copepod_Northern,1,12.96916769
062601NH05,vertical,06/26/2001,NH05,CALANUS MARSHALLAE,"Female, Adult",Copepod_Northern,1,6.484583843
062601NH05,vertical,06/26/2001,NH05,CENTROPAGES,"2, CII",Copepod_other,1,12.96916769
062601NH05,vertical,06/26/2001,NH05,CENTROPAGES,"3, CIII",Copepod_other,1,25.93833537
062601NH05,vertical,06/26/2001,NH05,CENTROPAGES,"4, CIV",Copepod_other,1,38.90750306
062601NH05,vertical,06/26/2001,NH05,CENTROPAGES,"5, CV",Copepod_other,1,116.7225092
062601NH05,vertical,06/26/2001,NH05,CENTROPAGES,"Female, Adult",Copepod_other,1,168.5991799
062601NH05,vertical,06/26/2001,NH05,CENTROPAGES,"Male, Adult",Copepod_other,1,207.506683
062601NH05,vertical,06/26/2001,NH05,EVADNE,Unknown,Cladoceran,1,64.84583843
062601NH05,vertical,06/26/2001,NH05,OIKOPLEURA,Unknown,Apendicularian,1,25.93833537
062601NH05,vertical,06/26/2001,NH05,PARACALANUS PARVUS,"Female, Adult",Copepod_Southern,1,6.484583843
062601NH05,vertical,06/26/2001,NH05,PODON,Unknown,Cladoceran,1,6.484583843
062601NH05,vertical,06/26/2001,NH05,PSEUDOCALANUS,"1, CI",Copepod_Northern,1,51.87667075
062601NH05,vertical,06/26/2001,NH05,PSEUDOCALANUS,"2, CII",Copepod_Northern,1,103.7533415
062601NH05,vertical,06/26/2001,NH05,PSEUDOCALANUS,"3, CIII",Copepod_Northern,1,233.4450184
062601NH05,vertical,06/26/2001,NH05,PSEUDOCALANUS,"4, CIV",Copepod_Northern,1,324.2291922
062601NH05,vertical,06/26/2001,NH05,PSEUDOCALANUS,"5, CV",Copepod_Northern,1,583.6125459
062601NH05,vertical,06/26/2001,NH05,PSEUDOCALANUS,"Female, Adult",Copepod_Northern,1,278.8371053
062601NH05,vertical,06/26/2001,NH05,PSEUDOCALANUS,"Male, Adult",Copepod_Northern,1,103.7533415
070101NH05,1/2-m,07/01/2001,NH05,ACARTIA LONGIREMIS,Copepodite,Copepod_Northern,1,36.76805511
070101NH05,1/2-m,07/01/2001,NH05,ACARTIA LONGIREMIS,"Female, Adult",Copepod_Northern,1,147.0722204
070101NH05,1/2-m,07/01/2001,NH05,ACARTIA LONGIREMIS,"Male, Adult",Copepod_Northern,1,202.224301
070101NH05,1/2-m,07/01/2001,NH05,CALANUS MARSHALLAE,"1, CI",Copepod_Northern,1,55.15208266
070101NH05,1/2-m,07/01/2001,NH05,CALANUS MARSHALLAE,"2, CII",Copepod_Northern,1,18.38402755
070101NH05,1/2-m,07/01/2001,NH05,CALANUS MARSHALLAE,"3, CIII",Copepod_Northern,1,18.38402755
070101NH05,1/2-m,07/01/2001,NH05,CALANUS MARSHALLAE,"4, CIV",Copepod_Northern,1,18.38402755
070101NH05,1/2-m,07/01/2001,NH05,CENTROPAGES,"2, CII",Copepod_other,1,18.38402755
070101NH05,1/2-m,07/01/2001,NH05,CENTROPAGES,"3, CIII",Copepod_other,1,18.38402755
070101NH05,1/2-m,07/01/2001,NH05,CENTROPAGES,"4, CIV",Copepod_other,1,110.3041633
070101NH05,1/2-m,07/01/2001,NH05,CENTROPAGES,"5, CV",Copepod_other,1,55.15208266
070101NH05,1/2-m,07/01/2001,NH05,CENTROPAGES,"Female, Adult",Copepod_other,1,441.2166613
070101NH05,1/2-m,07/01/2001,NH05,CENTROPAGES,"Male, Adult",Copepod_other,1,625.0569327
070101NH05,1/2-m,07/01/2001,NH05,EVADNE,Unknown,Cladoceran,1,73.53611021
070101NH05,1/2-m,07/01/2001,NH05,OIKOPLEURA,Unknown,Apendicularian,1,330.9125001
070101NH05,1/2-m,07/01/2001,NH05,PARACALANUS PARVUS,Copepodite,Copepod_Southern,1,18.38402755
070101NH05,1/2-m,07/01/2001,NH05,PSEUDOCALANUS,"1, CI",Copepod_Northern,1,147.0722204
070101NH05,1/2-m,07/01/2001,NH05,PSEUDOCALANUS,"2, CII",Copepod_Northern,1,165.4562459
070101NH05,1/2-m,07/01/2001,NH05,PSEUDOCALANUS,"3, CIII",Copepod_Northern,1,257.3763816
070101NH05,1/2-m,07/01/2001,NH05,PSEUDOCALANUS,"4, CIV",Copepod_Northern,1,330.9124919
070101NH05,1/2-m,07/01/2001,NH05,PSEUDOCALANUS,"5, CV",Copepod_Northern,1,643.4409706
070101NH05,1/2-m,07/01/2001,NH05,PSEUDOCALANUS,"Female, Adult",Copepod_Northern,1,312.5284705
070101NH05,1/2-m,07/01/2001,NH05,PSEUDOCALANUS,"Male, Adult",Copepod_Northern,1,110.3041633
070601NH05,vertical,07/06/2001,NH05,ACARTIA LONGIREMIS,Copepodite,Copepod_Northern,1,111.9305163
070601NH05,vertical,07/06/2001,NH05,ACARTIA LONGIREMIS,"Female, Adult",Copepod_Northern,1,301.7257396
070601NH05,vertical,07/06/2001,NH05,ACARTIA LONGIREMIS,"Male, Adult",Copepod_Northern,1,131.3966931
070601NH05,vertical,07/06/2001,NH05,CALANUS MARSHALLAE,"1, CI",Copepod_Northern,1,4.866544187
070601NH05,vertical,07/06/2001,NH05,CALANUS MARSHALLAE,"2, CII",Copepod_Northern,1,4.866544187
070601NH05,vertical,07/06/2001,NH05,CALANUS MARSHALLAE,"Female, Adult",Copepod_Northern,1,4.866544187
070601NH05,vertical,07/06/2001,NH05,CALANUS MARSHALLAE,"Male, Adult",Copepod_Northern,1,4.866544187
070601NH05,vertical,07/06/2001,NH05,CENTROPAGES,"1, CI",Copepod_other,1,14.59963256
070601NH05,vertical,07/06/2001,NH05,CENTROPAGES,"2, CII",Copepod_other,1,131.3966931
070601NH05,vertical,07/06/2001,NH05,CENTROPAGES,"3, CIII",Copepod_other,1,87.59779537
070601NH05,vertical,07/06/2001,NH05,CENTROPAGES,"4, CIV",Copepod_other,1,38.9323535
070601NH05,vertical,07/06/2001,NH05,CENTROPAGES,"5, CV",Copepod_other,1,29.19926512
070601NH05,vertical,07/06/2001,NH05,CENTROPAGES,"Female, Adult",Copepod_other,1,43.79889769
070601NH05,vertical,07/06/2001,NH05,CENTROPAGES,"Male, Adult",Copepod_other,1,58.39853025
070601NH05,vertical,07/06/2001,NH05,EVADNE,Unknown,Cladoceran,1,472.0547862
070601NH05,vertical,07/06/2001,NH05,OIKOPLEURA,Unknown,Apendicularian,1,14.59963256
070601NH05,vertical,07/06/2001,NH05,PODON,Unknown,Cladoceran,1,29.19926512
070601NH05,vertical,07/06/2001,NH05,PSEUDOCALANUS,"1, CI",Copepod_Northern,1,29.19926512
070601NH05,vertical,07/06/2001,NH05,PSEUDOCALANUS,"2, CII",Copepod_Northern,1,77.864707
070601NH05,vertical,07/06/2001,NH05,PSEUDOCALANUS,"3, CIII",Copepod_Northern,1,116.7970605
070601NH05,vertical,07/06/2001,NH05,PSEUDOCALANUS,"4, CIV",Copepod_Northern,1,82.73125118
070601NH05,vertical,07/06/2001,NH05,PSEUDOCALANUS,"5, CV",Copepod_Northern,1,194.6617675
070601NH05,vertical,07/06/2001,NH05,PSEUDOCALANUS,"Female, Adult",Copepod_Northern,1,175.1955907
070601NH05,vertical,07/06/2001,NH05,PSEUDOCALANUS,"Male, Adult",Copepod_Northern,1,116.7970605
071801NH05,vertical,07/18/2001,NH05,ACARTIA LONGIREMIS,Copepodite,Copepod_Northern,1,56.82505778
071801NH05,vertical,07/18/2001,NH05,ACARTIA LONGIREMIS,"Female, Adult",Copepod_Northern,1,63.13895309
071801NH05,vertical,07/18/2001,NH05,ACARTIA LONGIREMIS,"Male, Adult",Copepod_Northern,1,63.13895309
071801NH05,vertical,07/18/2001,NH05,CALANUS MARSHALLAE,"1, CI",Copepod_Northern,1,37.88337186
071801NH05,vertical,07/18/2001,NH05,CALANUS MARSHALLAE,"2, CII",Copepod_Northern,1,6.313895309
071801NH05,vertical,07/18/2001,NH05,CALANUS MARSHALLAE,"3, CIII",Copepod_Northern,1,25.25558124
071801NH05,vertical,07/18/2001,NH05,CALANUS MARSHALLAE,"5, CV",Copepod_Northern,1,6.313895309
071801NH05,vertical,07/18/2001,NH05,CENTROPAGES,"2, CII",Copepod_other,1,25.25558124
071801NH05,vertical,07/18/2001,NH05,CENTROPAGES,"3, CIII",Copepod_other,1,12.62779062
071801NH05,vertical,07/18/2001,NH05,CENTROPAGES,"Female, Adult",Copepod_other,1,63.13895309
071801NH05,vertical,07/18/2001,NH05,CENTROPAGES,"Male, Adult",Copepod_other,1,50.51116247
071801NH05,vertical,07/18/2001,NH05,EVADNE,Unknown,Cladoceran,1,44.19726717
071801NH05,vertical,07/18/2001,NH05,OIKOPLEURA,Unknown,Apendicularian,1,18.94168593
071801NH05,vertical,07/18/2001,NH05,PARACALANUS PARVUS,"Female, Adult",Copepod_Southern,1,12.62779062
071801NH05,vertical,07/18/2001,NH05,PSEUDOCALANUS,"1, CI",Copepod_Northern,1,37.88337186
071801NH05,vertical,07/18/2001,NH05,PSEUDOCALANUS,"2, CII",Copepod_Northern,1,113.6501156
071801NH05,vertical,07/18/2001,NH05,PSEUDOCALANUS,"3, CIII",Copepod_Northern,1,189.4168593
071801NH05,vertical,07/18/2001,NH05,PSEUDOCALANUS,"4, CIV",Copepod_Northern,1,126.2779062
071801NH05,vertical,07/18/2001,NH05,PSEUDOCALANUS,"5, CV",Copepod_Northern,1,157.8473827
071801NH05,vertical,07/18/2001,NH05,PSEUDOCALANUS,"Female, Adult",Copepod_Northern,1,366.2059279
071801NH05,vertical,07/18/2001,NH05,PSEUDOCALANUS,"Male, Adult",Copepod_Northern,1,220.9863358
073001NH05,vertical,07/30/2001,NH05,ACARTIA LONGIREMIS,Copepodite,Copepod_Northern,1,86.41247867
073001NH05,vertical,07/30/2001,NH05,ACARTIA LONGIREMIS,"Female, Adult",Copepod_Northern,1,185.1695971
073001NH05,vertical,07/30/2001,NH05,ACARTIA LONGIREMIS,"Male, Adult",Copepod_Northern,1,154.3079976
073001NH05,vertical,07/30/2001,NH05,CALANUS MARSHALLAE,"1, CI",Copepod_Northern,1,172.8249573
073001NH05,vertical,07/30/2001,NH05,CALANUS MARSHALLAE,"2, CII",Copepod_Northern,1,24.68927962
073001NH05,vertical,07/30/2001,NH05,CALANUS MARSHALLAE,"Male, Adult",Copepod_Northern,1,6.172319905
073001NH05,vertical,07/30/2001,NH05,CENTROPAGES,"2, CII",Copepod_other,1,49.37855924
073001NH05,vertical,07/30/2001,NH05,CENTROPAGES,"3, CIII",Copepod_other,1,432.0623933
073001NH05,vertical,07/30/2001,NH05,CENTROPAGES,"4, CIV",Copepod_other,1,580.1980711
073001NH05,vertical,07/30/2001,NH05,CENTROPAGES,"5, CV",Copepod_other,1,493.7855924
073001NH05,vertical,07/30/2001,NH05,CENTROPAGES,"Female, Adult",Copepod_other,1,74.06783886
073001NH05,vertical,07/30/2001,NH05,CENTROPAGES,"Male, Adult",Copepod_other,1,104.9294384
073001NH05,vertical,07/30/2001,NH05,EVADNE,Unknown,Cladoceran,1,419.7177535
073001NH05,vertical,07/30/2001,NH05,PODON,Unknown,Cladoceran,1,24.68927962
073001NH05,vertical,07/30/2001,NH05,PSEUDOCALANUS,"1, CI",Copepod_Northern,1,86.41247867
073001NH05,vertical,07/30/2001,NH05,PSEUDOCALANUS,"2, CII",Copepod_Northern,1,111.1017583
073001NH05,vertical,07/30/2001,NH05,PSEUDOCALANUS,"3, CIII",Copepod_Northern,1,172.8249573
073001NH05,vertical,07/30/2001,NH05,PSEUDOCALANUS,"4, CIV",Copepod_Northern,1,123.4463981
073001NH05,vertical,07/30/2001,NH05,PSEUDOCALANUS,"5, CV",Copepod_Northern,1,172.8249573
073001NH05,vertical,07/30/2001,NH05,PSEUDOCALANUS,"Female, Adult",Copepod_Northern,1,222.2035166
073001NH05,vertical,07/30/2001,NH05,PSEUDOCALANUS,"Male, Adult",Copepod_Northern,1,74.06783886
080501NH05,vertical,08/05/2001,NH05,ACARTIA LONGIREMIS,Copepodite,Copepod_Northern,1,330.5931949
080501NH05,vertical,08/05/2001,NH05,ACARTIA LONGIREMIS,"Female, Adult",Copepod_Northern,1,283.3655956
080501NH05,vertical,08/05/2001,NH05,ACARTIA LONGIREMIS,"Male, Adult",Copepod_Northern,1,259.751796
080501NH05,vertical,08/05/2001,NH05,CALANUS MARSHALLAE,"1, CI",Copepod_Northern,1,23.61379964
080501NH05,vertical,08/05/2001,NH05,CALANUS MARSHALLAE,"2, CII",Copepod_Northern,1,47.22759927
080501NH05,vertical,08/05/2001,NH05,CALANUS MARSHALLAE,"3, CIII",Copepod_Northern,1,15.74253309
080501NH05,vertical,08/05/2001,NH05,CENTROPAGES,"3, CIII",Copepod_other,1,15.74253309
080501NH05,vertical,08/05/2001,NH05,CENTROPAGES,"4, CIV",Copepod_other,1,39.35633273
080501NH05,vertical,08/05/2001,NH05,CENTROPAGES,"5, CV",Copepod_other,1,133.8115313
080501NH05,vertical,08/05/2001,NH05,CENTROPAGES,"Female, Adult",Copepod_other,1,181.0391305
080501NH05,vertical,08/05/2001,NH05,CENTROPAGES,"Male, Adult",Copepod_other,1,385.6920607
080501NH05,vertical,08/05/2001,NH05,EVADNE,Unknown,Cladoceran,1,23.61379964
080501NH05,vertical,08/05/2001,NH05,OIKOPLEURA,Unknown,Apendicularian,1,244.0092629
080501NH05,vertical,08/05/2001,NH05,PARACALANUS PARVUS,"5, CV",Copepod_Southern,1,15.74253309
080501NH05,vertical,08/05/2001,NH05,PARACALANUS PARVUS,"Female, Adult",Copepod_Southern,1,7.871266545
